gouvernorat,delegation,prix,superficie,chambres,salle_de_bains,etat,etage
ariana,Cite El Ghazela,683389.7568393593,136,2.0,1.0,Nouveau,
ariana,Cite El Ghazela,135000.0,188,3.0,2.0,Moins d'un an,
ariana,La Soukra,450000.0,158,3.0,3.0,Nouveau,1er
ariana,El Menzah 7,405784.0,104,2.0,2.0,Nouveau,
ariana,La Soukra,234400.0,106,2.0,2.0,Moins d'un an,
ariana,La Soukra,554645.9324768209,214,3.0,3.0,1-5 ans,1er
ariana,Cite Ennasr,115135000.0,64,1.0,1.0,Moins d'un an,
ariana,Cite Ennasr,230000000.0,63,1.0,1.0,Moins d'un an,
ariana,La Soukra,480000.0,152,3.0,3.0,1-5 ans,1er
ariana,La Soukra,235000.0,116,2.0,2.0,Moins d'un an,
ariana,Cite Ennasr,753579.3937978337,67,1.0,1.0,Moins d'un an,
ariana,La Soukra,173875.0,143,3.0,3.0,1-5 ans,1er
ariana,La Soukra,581000.0,107,2.0,2.0,Moins d'un an,5ème
ariana,La Soukra,140000.0,130,2.0,2.0,Moins d'un an,2ème
ariana,La Soukra,614921.2045931404,110,2.0,2.0,Moins d'un an,1er
ariana,La Soukra,245500.0,148,3.0,3.0,Moins d'un an,
ariana,Cite Ennasr,668701.0,66,1.0,1.0,Moins d'un an,
ariana,La Soukra,210000.0,117,2.0,2.0,Nouveau,
ariana,La Soukra,275375.0208052023,153,3.0,3.0,Moins d'un an,
ariana,Raoued,1095000.0,57,1.0,1.0,Moins d'un an,
ariana,Cite Ennasr,263696.2872314701,150,3.0,2.0,Bon état,
ariana,La Soukra,560500.0,97,2.0,2.0,Nouveau,
ariana,Cite El Ghazela,560000.0,71,1.0,1.0,Moins d'un an,
ariana,La Soukra,160000.0,126,2.0,2.0,Nouveau,1er
ariana,La Soukra,1200000.0,114,2.0,2.0,Moins d'un an,1er
ariana,La Soukra,455000.0,111,2.0,1.0,Moins d'un an,
ariana,La Soukra,230000000.0,115,2.0,2.0,Moins d'un an,2ème
ariana,Cite El Ghazela,515665.0,69,1.0,1.0,Moins d'un an,
ariana,Cite Ennasr,2100000.0,137,3.0,3.0,Moins d'un an,
ariana,Ariana Ville,550000.0,69,1.0,1.0,Nouveau,
ariana,La Soukra,662000.0,118,3.0,2.0,Moins d'un an,2ème
ariana,La Soukra,120000.0,70,1.0,1.0,Moins d'un an,
ariana,La Soukra,250000.0,144,3.0,3.0,Moins d'un an,
ariana,La Soukra,235000.0,120,3.0,2.0,Nouveau,
tunis,Ariana Ville,1100000.0,126,2.0,2.0,Moins d'un an,2ème
tunis,El Omrane,926000.0,90,2.0,1.0,10-20 ans,2ème
tunis,El Ouardia,680457.2124252585,107,4.0,1.0,Bon état,
tunis,Ariana Ville,360000.0,219,3.0,5.0,Nouveau,
ariana,Cite Ennasr,450000.0,65,1.0,1.0,Moins d'un an,
tunis,Ariana Ville,1800000.0,133,2.0,1.0,Nouveau,
tunis,Gammarth,950000.0,160,2.0,1.0,Nouveau,
tunis,Sidi Hassine,1700000.0,85,3.0,1.0,Bon état,
tunis,Ariana Ville,273600.0,252,3.0,1.0,1-5 ans,
tunis,Cite El Khadra,926500.0,116,3.0,1.0,30-50 ans,3ème
tunis,Ariana Ville,1500000.0,183,5.0,1.0,20-30 ans,1er
tunis,Aouina,215000.0,112,2.0,1.0,À rénover,
tunis,Ain Zaghouan,670000.0,138,3.0,2.0,Moins d'un an,
tunis,Ariana Ville,239500.0,300,3.0,2.0,Moins d'un an,4ème
tunis,Aouina,150000.0,180,3.0,3.0,1-5 ans,6ème
tunis,Ariana Ville,250000.0,127,2.0,2.0,Moins d'un an,2ème
tunis,Le Bardo,1800000.0,71,2.0,1.0,10-20 ans,4ème
tunis,Ain Zaghouan,300000.0,120,2.0,1.0,5-10 ans,4ème
tunis,Montfleury,120000.0,123,3.0,2.0,Bon état,
tunis,Ariana Ville,125000.0,264,3.0,2.0,1-5 ans,2ème
tunis,Ariana Ville,590000.0,168,3.0,3.0,Moins d'un an,3ème
tunis,Bab Bhar,1500000.0,30,2.0,1.0,20-30 ans,1er
tunis,El Menzah 7,400000.0,120,2.0,2.0,5-10 ans,
tunis,El Menzah 7,510000.0,180,3.0,3.0,5-10 ans,1er
tunis,Ariana Ville,850000.0,300,3.0,,Moins d'un an,
tunis,Ariana Ville,880000.0,120,2.0,2.0,Moins d'un an,
tunis,Cite El Khadra,145000.0,137,3.0,2.0,10-20 ans,5ème
tunis,Aouina,750000.0,72,1.0,1.0,Moins d'un an,
tunis,Ariana Ville,511958.38976961584,175,3.0,2.0,Moins d'un an,2ème
tunis,Les Berges Du Lac,520000000.0,300,4.0,4.0,5-10 ans,7ème
tunis,El Manar,1800847.394247818,81,,,,
tunis,Ariana Ville,179000.0,126,2.0,1.0,Moins d'un an,2ème
tunis,Hrairia,400000.0,100,3.0,1.0,Bon état,
tunis,El Ouardia,585000.0,200,3.0,1.0,Bon état,
tunis,Bab Bhar,520000.0,100,3.0,1.0,Nouveau,
tunis,Les Berges Du Lac,812075.7982635861,240,3.0,2.0,Bon état,3ème
tunis,El Ouardia,270000.0,160,3.0,1.0,Bon état,1er
tunis,Sidi Hassine,790000.0,80,2.0,1.0,10-20 ans,1er
tunis,Le Bardo,195000.0,90,2.0,1.0,5-10 ans,1er
tunis,Ariana Ville,600000.0,185,4.0,3.0,5-10 ans,1er
tunis,Les Berges Du Lac,300000.0,289,3.0,3.0,Moins d'un an,4ème
tunis,Montplaisir,720000.0,156,5.0,2.0,20-30 ans,5ème
tunis,Ariana Ville,70000.0,150,3.0,1.0,Bon état,
tunis,Ariana Ville,850000.0,208,3.0,2.0,5-10 ans,
tunis,Les Berges Du Lac,300000.0,115,2.0,2.0,Bon état,
tunis,Le Bardo,1200000.0,85,2.0,1.0,Bon état,4ème
tunis,Gammarth,280000.0,200,3.0,2.0,Moins d'un an,1er
tunis,Ariana Ville,260000.0,180,3.0,1.0,Moins d'un an,3ème
tunis,Ariana Ville,1800000.0,200,3.0,2.0,Nouveau,
tunis,Gammarth,430000.0,300,4.0,3.0,1-5 ans,
tunis,Aouina,956844.1943662824,60,1.0,1.0,Bon état,
tunis,Ariana Ville,920000.0,90,1.0,,Bon état,
tunis,Ariana Ville,865000.0,200,3.0,1.0,Bon état,
tunis,Ain Zaghouan,600000.0,165,2.0,,5-10 ans,2ème
tunis,Ariana Ville,165000.0,172,3.0,2.0,Nouveau,
tunis,Ain Zaghouan,340000.0,110,3.0,1.0,5-10 ans,7ème
tunis,Gammarth,450000.0,206,3.0,2.0,Nouveau,2ème
tunis,El Omrane,663387.8475313166,130,4.0,2.0,70-100 ans,2ème
tunis,Ariana Ville,345000.0,200,4.0,2.0,5-10 ans,
tunis,Bab Bhar,280000.0,160,4.0,1.0,Bon état,
tunis,La Goulette,980000.0,178,3.0,3.0,Moins d'un an,2ème
tunis,Sijoumi,450000.0,30,1.0,,1-5 ans,2ème
tunis,Les Berges Du Lac,269000.0,200,3.0,3.0,10-20 ans,1er
tunis,Ariana Ville,1200000.0,30,1.0,1.0,Nouveau,
tunis,Les Berges Du Lac,413000.0,220,3.0,2.0,Bon état,5ème
tunis,Le Bardo,304000.0,135,3.0,1.0,Bon état,
tunis,El Manar,850000.0,140,,,,
tunis,Gammarth,965000.0,300,,,,
tunis,El Ouardia,250000.0,300,9.0,3.0,Bon état,
tunis,Les Berges Du Lac,1300000.0,267,3.0,3.0,Bon état,
tunis,Gammarth,544555.5004729229,152,2.0,3.0,Bon état,1er
tunis,Ariana Ville,450000.0,160,2.0,3.0,Nouveau,
tunis,Bab Bhar,731000.0,300,8.0,5.0,Bon état,
tunis,La Goulette,280000.0,69,2.0,1.0,Bon état,
tunis,Aouina,250000.0,145,3.0,2.0,5-10 ans,18ème
tunis,Ariana Ville,335000.0,75,,,,
tunis,Ariana Ville,465000.0,176,4.0,4.0,Nouveau,
tunis,El Manar,895000.0,144,3.0,2.0,10-20 ans,1er
tunis,Ariana Ville,372934.66001040995,110,2.0,1.0,5-10 ans,1er
tunis,Les Berges Du Lac,4500000.0,234,4.0,3.0,Bon état,
tunis,Ain Zaghouan,1500000.0,112,2.0,2.0,Moins d'un an,
tunis,Aouina,470000.0,135,3.0,2.0,5-10 ans,4ème
tunis,Ariana Ville,700000.0,187,3.0,1.0,1-5 ans,4ème
tunis,Les Berges Du Lac,793175.7813919497,280,2.0,1.0,5-10 ans,4ème
tunis,Les Berges Du Lac,592601.0,69,1.0,1.0,Moins d'un an,2ème
tunis,Ain Zaghouan,880000.0,122,2.0,1.0,1-5 ans,
tunis,Ariana Ville,175000.0,216,3.0,2.0,Moins d'un an,3ème
tunis,Ariana Ville,140000.0,157,3.0,2.0,1-5 ans,1er
tunis,El Ouardia,445000.0,114,3.0,1.0,30-50 ans,2ème
tunis,Ariana Ville,750000.0,243,,,,
tunis,Gammarth,360286.57989777176,158,2.0,1.0,Nouveau,
tunis,El Manar,1025588.713036212,140,3.0,2.0,Bon état,
tunis,Les Berges Du Lac,520000.0,122,2.0,2.0,Moins d'un an,2ème
tunis,Aouina,820000.0,120,2.0,1.0,5-10 ans,6ème
tunis,El Menzah 7,90000.0,110,3.0,2.0,Bon état,
tunis,Aouina,249975.09107648206,118,2.0,1.0,1-5 ans,2ème
tunis,Ariana Ville,840000.0,77,1.0,1.0,,
tunis,Gammarth,321422.9056269878,140,2.0,2.0,10-20 ans,20ème
tunis,Ariana Ville,1300000.0,109,2.0,2.0,Moins d'un an,
tunis,Les Berges Du Lac,1100000.0,300,,,,
tunis,Les Berges Du Lac,413000.0,300,4.0,3.0,Bon état,3ème
tunis,El Menzah 7,400000.0,213,2.0,,10-20 ans,6ème
tunis,Ariana Ville,1300000.0,140,2.0,3.0,Nouveau,
tunis,Ariana Ville,100000.0,183,3.0,1.0,1-5 ans,3ème
tunis,Ariana Ville,285000.0,99,2.0,1.0,Moins d'un an,2ème
tunis,Ariana Ville,340000.0,130,3.0,3.0,1-5 ans,2ème
tunis,Aouina,355000.0,60,1.0,1.0,5-10 ans,6ème
tunis,El Ouardia,220000.0,65,2.0,1.0,1-5 ans,19ème
tunis,Ariana Ville,239500.0,128,2.0,2.0,1-5 ans,2ème
tunis,Les Berges Du Lac,550000.0,160,3.0,3.0,Bon état,
tunis,Aouina,380000.0,84,2.0,1.0,Nouveau,5ème
tunis,Les Berges Du Lac,409500.0,280,3.0,3.0,1-5 ans,
tunis,Ain Zaghouan,732000.0,133,2.0,1.0,Nouveau,
tunis,Les Berges Du Lac,169000.0,205,3.0,3.0,Bon état,
tunis,Hrairia,500000.0,81,3.0,1.0,10-20 ans,4ème
tunis,El Ouardia,2300000.0,76,2.0,1.0,5-10 ans,2ème
tunis,Gammarth,349489.61411957256,128,2.0,2.0,5-10 ans,1er
tunis,Les Berges Du Lac,792750.0,75,1.0,1.0,Bon état,5ème
tunis,Les Berges Du Lac,160000.0,220,3.0,3.0,1-5 ans,
tunis,Les Berges Du Lac,430000.0,300,4.0,3.0,10-20 ans,
tunis,Les Berges Du Lac,240000.0,69,1.0,1.0,Bon état,
tunis,Cite El Khadra,247468.4765307354,160,5.0,2.0,20-30 ans,8ème
tunis,Ariana Ville,350000.0,300,8.0,,1-5 ans,
tunis,Montfleury,650000.0,70,2.0,1.0,30-50 ans,5ème
tunis,Ariana Ville,279110.0,152,3.0,1.0,10-20 ans,2ème
tunis,Aouina,380000.0,155,3.0,1.0,5-10 ans,6ème
tunis,Aouina,442000.0,145,3.0,2.0,5-10 ans,2ème
tunis,El Ouardia,215000.0,70,3.0,1.0,Bon état,
tunis,Ettahrir,2100000.0,100,3.0,1.0,Bon état,4ème
tunis,Ariana Ville,1350000.0,152,4.0,2.0,Nouveau,
tunis,Gammarth,450000.0,130,2.0,1.0,Nouveau,1er
tunis,Cite El Khadra,260000.0,130,3.0,2.0,20-30 ans,3ème
tunis,El Menzah 7,275000.0,117,2.0,2.0,Nouveau,1er
tunis,Gammarth,175000.0,209,3.0,1.0,Moins d'un an,1er
tunis,Aouina,135000.0,44,1.0,,Moins d'un an,1er
tunis,Ariana Ville,1500000.0,120,2.0,2.0,1-5 ans,4ème
tunis,Ariana Ville,848000.0,300,4.0,5.0,1-5 ans,
tunis,Le Bardo,480000.0,75,1.0,1.0,1-5 ans,1er
tunis,El Menzah 7,280000.0,202,4.0,3.0,Nouveau,4ème
tunis,El Ouardia,255000.0,136,4.0,1.0,Nouveau,
tunis,Ain Zaghouan,590000.0,100,2.0,1.0,1-5 ans,20ème
tunis,Le Bardo,640000.0,100,3.0,1.0,Bon état,
tunis,Bab El Khadra,510000.0,66,3.0,1.0,5-10 ans,1er
tunis,El Omrane,725000.0,93,4.0,1.0,Bon état,
tunis,Aouina,700000.0,135,3.0,1.0,1-5 ans,2ème
tunis,Ariana Ville,300000.0,147,2.0,2.0,1-5 ans,
tunis,El Menzah 7,270000.0,70,1.0,1.0,Nouveau,3ème
tunis,Ariana Ville,1058621.1003701491,120,2.0,1.0,Moins d'un an,3ème
tunis,Ariana Ville,410000.0,80,1.0,1.0,Nouveau,
tunis,La Goulette,820000.0,56,1.0,2.0,10-20 ans,5ème
tunis,El Ouardia,280000.0,300,7.0,4.0,Bon état,
tunis,Gammarth,380000.0,145,3.0,3.0,Nouveau,
ben-arous,El Mourouj,330702.3286218263,225,5.0,2.0,Bon état,
tunis,Le Bardo,225000.0,154,2.0,1.0,Bon état,
tunis,El Manar,180000.0,110,2.0,1.0,10-20 ans,1er
tunis,Bab Bhar,195000.0,90,3.0,2.0,Bon état,
tunis,Cite El Khadra,380000.0,70,3.0,1.0,Bon état,
tunis,Bab Bhar,540000.0,160,24.0,8.0,Bon état,
tunis,Ariana Ville,285000.0,172,3.0,2.0,Bon état,
tunis,El Ouardia,440000.0,179,3.0,1.0,10-20 ans,2ème
tunis,El Ouardia,350000.0,115,2.0,2.0,Moins d'un an,
tunis,Cite El Khadra,795000.0,110,3.0,1.0,Bon état,3ème
tunis,Ariana Ville,240000.0,150,3.0,2.0,20-30 ans,
tunis,Ariana Ville,230000.0,128,2.0,2.0,Nouveau,
tunis,Ariana Ville,1250000.0,150,,,,
tunis,Ariana Ville,350000.0,125,,,,
tunis,Ariana Ville,650000.0,225,,,,
tunis,Aouina,1100000.0,121,2.0,1.0,Bon état,
tunis,Aouina,825000.0,90,2.0,1.0,Bon état,
tunis,Ariana Ville,530000.0,260,4.0,4.0,Moins d'un an,1er
tunis,Ain Zaghouan,680000.0,131,3.0,1.0,Nouveau,
tunis,Ariana Ville,873796.5021619783,106,6.0,1.0,Nouveau,
tunis,Gammarth,690000.0,120,2.0,2.0,5-10 ans,1er
tunis,Aouina,220000.0,147,4.0,3.0,1-5 ans,
tunis,Aouina,230000.0,82,1.0,1.0,Nouveau,4ème
tunis,Aouina,247905.64415691994,118,2.0,1.0,Bon état,
tunis,Aouina,1900000.0,100,2.0,1.0,Bon état,
tunis,Aouina,85000.0,85,2.0,1.0,Bon état,
tunis,La Goulette,390000.0,134,3.0,1.0,5-10 ans,3ème
tunis,Ariana Ville,580000.0,95,,,,
tunis,Aouina,868180.282570104,105,1.0,1.0,Bon état,
tunis,Ain Zaghouan,500000.0,160,3.0,2.0,Bon état,
tunis,Ain Zaghouan,220000.0,116,2.0,1.0,Nouveau,
tunis,Ariana Ville,290000.0,240,4.0,2.0,Bon état,
tunis,Les Berges Du Lac,231000.0,185,3.0,2.0,Nouveau,
tunis,Ain Zaghouan,140000.0,110,2.0,1.0,Bon état,
tunis,El Ouardia,430000.0,177,,,,
tunis,Gammarth,1996415.5931640526,250,3.0,1.0,Nouveau,
tunis,Les Berges Du Lac,110000.0,68,1.0,1.0,Nouveau,
tunis,Les Berges Du Lac,912000.0,147,2.0,2.0,Bon état,
tunis,Ain Zaghouan,480000.0,236,3.0,3.0,Moins d'un an,3ème
tunis,Ariana Ville,1300000.0,162,3.0,3.0,Moins d'un an,1er
tunis,Les Berges Du Lac,290000.0,103,2.0,1.0,5-10 ans,
tunis,Ariana Ville,360000.0,147,,,,
tunis,Les Berges Du Lac,350000.0,210,3.0,2.0,1-5 ans,2ème
tunis,Ariana Ville,280000.0,130,2.0,3.0,Nouveau,
tunis,Ain Zaghouan,1674096.8623371166,90,1.0,1.0,Bon état,
tunis,La Goulette,430000.0,63,,,,
tunis,Le Bardo,1830102.0303929716,50,1.0,1.0,Bon état,
tunis,Les Berges Du Lac,715000.0,300,5.0,4.0,Moins d'un an,
tunis,El Ouardia,400000.0,63,2.0,1.0,10-20 ans,3ème
tunis,Ain Zaghouan,425000.0,72,1.0,1.0,Moins d'un an,
tunis,Ariana Ville,280000.0,148,,,,
tunis,Les Berges Du Lac,562800.0,230,3.0,2.0,Bon état,
tunis,Bab El Khadra,566861.9789561597,238,8.0,6.0,À rénover,
tunis,Aouina,850000.0,87,2.0,1.0,Bon état,
tunis,Montplaisir,1200000.0,135,3.0,1.0,Bon état,3ème
tunis,Aouina,730000.0,100,2.0,1.0,Moins d'un an,
tunis,Montplaisir,1500000.0,62,2.0,1.0,10-20 ans,2ème
tunis,Aouina,260000.0,173,3.0,1.0,Nouveau,
tunis,Ariana Ville,352468.1984366088,300,4.0,3.0,10-20 ans,2ème
tunis,Montplaisir,1047293.9861361736,42,2.0,1.0,10-20 ans,1er
tunis,Ariana Ville,680000.0,190,3.0,3.0,Nouveau,
tunis,Aouina,260000.0,190,4.0,1.0,Bon état,
tunis,Ariana Ville,225000.0,300,3.0,2.0,Bon état,
tunis,Aouina,400000.0,138,3.0,2.0,Bon état,
tunis,Ain Zaghouan,480000.0,130,3.0,1.0,Bon état,
tunis,La Goulette,330000.0,119,3.0,2.0,10-20 ans,2ème
tunis,La Goulette,720000.0,119,3.0,1.0,,
tunis,Montfleury,1350000.0,120,4.0,2.0,20-30 ans,7ème
tunis,Les Berges Du Lac,680000.0,300,3.0,3.0,1-5 ans,
tunis,Aouina,350000.0,156,3.0,1.0,5-10 ans,3ème
tunis,Les Berges Du Lac,350000.0,300,3.0,4.0,1-5 ans,
tunis,Ariana Ville,659132.4042407859,137,2.0,1.0,Moins d'un an,2ème
tunis,El Manar,550000.0,150,4.0,1.0,1-5 ans,
tunis,Ariana Ville,344917.50553712284,134,2.0,2.0,1-5 ans,4ème
tunis,El Manar,305000.0,97,3.0,2.0,Bon état,
tunis,Ariana Ville,280000.0,101,,,,
tunis,Ariana Ville,360000.0,147,2.0,2.0,5-10 ans,3ème
tunis,Gammarth,780000.0,111,1.0,1.0,Moins d'un an,1er
tunis,Gammarth,400000.0,150,2.0,1.0,Moins d'un an,1er
tunis,Ariana Ville,490000.0,150,,,,
tunis,Gammarth,290004.1697310353,201,2.0,1.0,Moins d'un an,1er
tunis,Aouina,638574.0,75,1.0,1.0,Nouveau,
tunis,Les Berges Du Lac,425000.0,75,1.0,1.0,Moins d'un an,1er
tunis,Les Berges Du Lac,360000.0,250,2.0,3.0,Bon état,
tunis,Aouina,280000.0,168,3.0,1.0,Nouveau,
tunis,El Manar,390000.0,175,3.0,,20-30 ans,1er
tunis,Hrairia,560000.0,100,1.0,1.0,10-20 ans,2ème
tunis,El Menzah 7,240000.0,110,,,,
tunis,Ariana Ville,239500.0,120,,,,
tunis,Ariana Ville,230000000.0,120,2.0,1.0,Nouveau,
tunis,Ariana Ville,881000.0,65,1.0,1.0,5-10 ans,2ème
tunis,La Goulette,330000.0,200,,,,
tunis,Ariana Ville,778550.0,250,3.0,1.0,1-5 ans,1er
tunis,Ariana Ville,400000.0,148,2.0,2.0,Bon état,3ème
tunis,Gammarth,1250000.0,113,2.0,2.0,Bon état,1er
tunis,La Goulette,947000.0,147,,,,
tunis,El Menzah 7,365000.0,133,,,,
tunis,Gammarth,360000.0,158,2.0,1.0,5-10 ans,2ème
tunis,Gammarth,410000.0,122,,,,
tunis,El Omrane,340000.0,92,2.0,1.0,10-20 ans,10ème
tunis,Aouina,323000.0,125,2.0,1.0,1-5 ans,2ème
tunis,La Goulette,280000.0,100,,,,
tunis,El Menzah 7,981700.0,162,,,,
tunis,Aouina,280000.0,124,2.0,2.0,5-10 ans,2ème
tunis,Les Berges Du Lac,1250000.0,30,2.0,,Moins d'un an,3ème
tunis,Le Bardo,1250000.0,200,7.0,2.0,Bon état,
tunis,Ain Zaghouan,390000.0,101,3.0,2.0,5-10 ans,5ème
tunis,Hrairia,685000.0,90,3.0,1.0,10-20 ans,4ème
tunis,Ariana Ville,245000.0,135,,,,
tunis,Ariana Ville,525000.0,134,2.0,2.0,5-10 ans,2ème
tunis,Aouina,850000.0,108,3.0,1.0,Bon état,3ème
tunis,La Goulette,900000.0,120,3.0,1.0,Bon état,7ème
tunis,Ariana Ville,365906.9057376593,68,1.0,1.0,Nouveau,
tunis,El Ouardia,315000.0,300,2.0,1.0,,
tunis,Aouina,650000.0,109,2.0,1.0,Bon état,6ème
tunis,El Omrane,300000.0,100,3.0,1.0,10-20 ans,
tunis,Ain Zaghouan,360000.0,116,2.0,2.0,Moins d'un an,4ème
tunis,Ariana Ville,260000.0,204,3.0,3.0,1-5 ans,
tunis,Ariana Ville,550000.0,250,2.0,1.0,Nouveau,
tunis,Ain Zaghouan,590000.0,92,1.0,1.0,Moins d'un an,8ème
tunis,Ariana Ville,206886.41707805762,160,2.0,2.0,1-5 ans,1er
tunis,Aouina,250000.0,118,2.0,2.0,Moins d'un an,2ème
tunis,Gammarth,395000.0,150,2.0,3.0,1-5 ans,
tunis,Ariana Ville,370000.0,221,3.0,3.0,1-5 ans,1er
tunis,Aouina,380000.0,114,2.0,2.0,Nouveau,2ème
tunis,Ain Zaghouan,450000.0,113,2.0,1.0,1-5 ans,1er
tunis,Aouina,230000.0,120,2.0,2.0,Moins d'un an,2ème
tunis,El Manar,164000.0,110,,,,
tunis,Aouina,395000.0,111,2.0,1.0,Nouveau,4ème
tunis,Aouina,210000.0,102,2.0,1.0,Bon état,1er
tunis,Ariana Ville,540000.0,174,3.0,3.0,Nouveau,
tunis,Gammarth,225288.05729577606,80,,,,
tunis,Les Berges Du Lac,270000.0,212,3.0,1.0,Nouveau,
tunis,Ariana Ville,320000.0,265,3.0,3.0,Nouveau,
tunis,Ariana Ville,780000.0,75,,,,
tunis,Ariana Ville,352124.1565892497,137,,,,
tunis,Aouina,520000.0,112,2.0,1.0,Bon état,4ème
tunis,Ain Zaghouan,380000.0,41,1.0,1.0,Nouveau,3ème
tunis,Ain Zaghouan,255000.0,139,3.0,2.0,Nouveau,
tunis,Ariana Ville,241000.0,174,3.0,2.0,1-5 ans,9ème
tunis,Gammarth,575000.0,111,1.0,1.0,Moins d'un an,
tunis,Cite El Khadra,374304.0,152,3.0,2.0,10-20 ans,
tunis,El Manar,220000.0,150,3.0,2.0,10-20 ans,4ème
tunis,Gammarth,225000.0,91,2.0,1.0,Bon état,
tunis,Les Berges Du Lac,629000.0,130,,,,
tunis,Bab Bhar,370000.0,150,4.0,1.0,Bon état,
tunis,Aouina,175000.0,183,4.0,3.0,1-5 ans,5ème
tunis,Ain Zaghouan,150000.0,149,2.0,,5-10 ans,7ème
tunis,Aouina,598440.0109289167,80,2.0,1.0,Bon état,
tunis,Ariana Ville,165000.0,140,2.0,2.0,Bon état,
tunis,Ain Zaghouan,691707.2051131205,165,3.0,3.0,5-10 ans,6ème
tunis,Bab Bhar,280000.0,57,3.0,1.0,50-70 ans,2ème
tunis,Cite El Khadra,335000.0,105,2.0,1.0,Bon état,
tunis,Ain Zaghouan,260000.0,83,1.0,1.0,Moins d'un an,
tunis,Ain Zaghouan,375000.0,73,1.0,1.0,Moins d'un an,
tunis,El Menzah 7,230000000.0,130,3.0,2.0,20-30 ans,2ème
tunis,Le Bardo,157000.0,256,3.0,1.0,10-20 ans,1er
tunis,Ain Zaghouan,230000.0,43,1.0,1.0,Moins d'un an,1er
tunis,El Ouardia,280000.0,100,2.0,1.0,,
ariana,Cite Ennasr,219415.87485094432,167,2.0,,10-20 ans,2ème
ariana,La Soukra,525000.0,57,1.0,1.0,Nouveau,
ariana,La Soukra,570000.0,173,2.0,2.0,Nouveau,
ariana,Ariana Ville,370000.0,65,2.0,1.0,20-30 ans,3ème
ariana,El Menzah 7,200000.0,85,2.0,2.0,20-30 ans,2ème
ariana,Cite Ennasr,165000.0,97,1.0,1.0,1-5 ans,
ariana,La Soukra,180000.0,225,4.0,2.0,5-10 ans,2ème
ariana,La Soukra,160000.0,119,2.0,2.0,Moins d'un an,
ariana,La Soukra,246000.0,165,3.0,3.0,5-10 ans,2ème
ariana,Raoued,280000.0,300,3.0,1.0,1-5 ans,
ariana,Cite El Ghazela,750000.0,75,1.0,1.0,Moins d'un an,
ariana,La Soukra,851320.5678043544,61,1.0,1.0,Moins d'un an,2ème
ariana,La Soukra,540000.0,175,3.0,3.0,Nouveau,1er
ariana,La Soukra,80000.0,122,2.0,1.0,Moins d'un an,1er
ariana,La Soukra,476000.0,49,1.0,1.0,Nouveau,
ariana,La Soukra,330000.0,44,1.0,1.0,Moins d'un an,
ariana,Ariana Ville,580000.0,181,4.0,3.0,Moins d'un an,3ème
ariana,Cite Ennasr,395000.0,90,2.0,1.0,Bon état,
ariana,Raoued,230000000.0,85,1.0,1.0,1-5 ans,
ariana,La Soukra,227352.13352943424,150,3.0,1.0,Bon état,3ème
ariana,La Soukra,250000.0,175,3.0,3.0,Moins d'un an,1er
ariana,Ariana Ville,150000.0,78,1.0,1.0,1-5 ans,3ème
ariana,Cite Ennasr,980000.0,188,3.0,3.0,1-5 ans,
ariana,Ariana Ville,430000.0,150,3.0,2.0,Bon état,
ariana,La Soukra,215000.0,145,3.0,1.0,5-10 ans,1er
ariana,Ariana Ville,170000.0,102,2.0,1.0,10-20 ans,2ème
ariana,La Soukra,240000.0,137,3.0,2.0,5-10 ans,3ème
ariana,La Soukra,280000.0,113,2.0,1.0,Moins d'un an,
ariana,La Soukra,250000.0,52,1.0,1.0,Moins d'un an,2ème
ariana,La Soukra,500000.0,124,1.0,,5-10 ans,1er
ariana,Cite Ennasr,850000.0,100,2.0,1.0,10-20 ans,
ariana,La Soukra,560000.0,52,1.0,1.0,Moins d'un an,2ème
ariana,La Soukra,490000.0,146,3.0,3.0,Moins d'un an,1er
ariana,La Soukra,345000.0,160,3.0,2.0,Nouveau,
ariana,Cite Ennasr,390000.0,145,3.0,1.0,Bon état,
ariana,Kalaat Landalous,350000.0,260,2.0,2.0,Bon état,
ariana,Ariana Ville,550000.0,70,2.0,1.0,Bon état,
ariana,Cite Ennasr,220000.0,75,1.0,1.0,Bon état,
ariana,La Soukra,570000.0,52,1.0,1.0,Nouveau,
ariana,La Soukra,410000.0,61,1.0,1.0,Moins d'un an,1er
ariana,Cite Ennasr,470000.0,120,4.0,3.0,1-5 ans,1er
ariana,La Soukra,640000.0,192,3.0,2.0,5-10 ans,3ème
ariana,Ariana Ville,230000000.0,300,1.0,2.0,Nouveau,
ariana,La Soukra,140000.0,157,3.0,2.0,1-5 ans,1er
ariana,Kalaat Landalous,230000000.0,150,2.0,1.0,Nouveau,
ariana,Cite El Ghazela,485000.0,170,3.0,3.0,Moins d'un an,6ème
ariana,La Soukra,395000.0,173,3.0,1.0,10-20 ans,
ariana,La Soukra,425000.0,147,3.0,3.0,1-5 ans,2ème
ariana,Cite Ennasr,400000.0,180,4.0,2.0,Bon état,6ème
ariana,La Soukra,150000.0,113,2.0,1.0,5-10 ans,2ème
ariana,La Soukra,450000.0,60,1.0,1.0,Moins d'un an,
ariana,La Soukra,216000.0,124,3.0,1.0,10-20 ans,
ariana,Raoued,650000.0,80,2.0,1.0,5-10 ans,1er
ariana,La Soukra,175000.0,300,8.0,5.0,Bon état,
ariana,La Soukra,175000.0,110,,,,
ariana,El Menzah 7,355000.0,75,1.0,1.0,5-10 ans,
