gouvernorat,delegation,prix,superficie,chambres,salle_de_bains,etat,etage
ariana,La Soukra,,111,2.0,1.0,Moins d'un an,
ariana,La Soukra,480000.0,115,2.0,2.0,Moins d'un an,2ème
ariana,Cite El Ghazela,235000.0,69,1.0,1.0,Moins d'un an,
ariana,Cite Ennasr,,137,3.0,3.0,Moins d'un an,
ariana,Ariana Ville,173875.0,69,1.0,1.0,Nouveau,
ariana,La Soukra,581000.0,118,3.0,2.0,Moins d'un an,2ème
ariana,La Soukra,,70,1.0,1.0,Moins d'un an,
ariana,La Soukra,,144,3.0,3.0,Moins d'un an,
ariana,La Soukra,245500.0,120,3.0,2.0,Nouveau,
tunis,Ariana Ville,668701.0,126,2.0,2.0,Moins d'un an,2ème
tunis,El Omrane,,90,2.0,1.0,10-20 ans,2ème
tunis,El Ouardia,,107,4.0,1.0,Bon état,
tunis,Ariana Ville,1095000.0,219,3.0,5.0,Nouveau,
ariana,Cite Ennasr,,65,1.0,1.0,Moins d'un an,
tunis,Ariana Ville,560500.0,133,2.0,1.0,Nouveau,
tunis,Gammarth,560000.0,160,2.0,1.0,Nouveau,
tunis,Sidi Hassine,,85,3.0,1.0,Bon état,
tunis,Ariana Ville,1200000.0,252,3.0,1.0,1-5 ans,
tunis,Cite El Khadra,70000.0,116,3.0,1.0,30-50 ans,3ème
tunis,Ariana Ville,455000.0,183,5.0,1.0,20-30 ans,1er
tunis,Aouina,,112,2.0,1.0,À rénover,
tunis,Ain Zaghouan,,138,3.0,2.0,Moins d'un an,
tunis,Ariana Ville,2100000.0,350,3.0,2.0,Moins d'un an,4ème
tunis,Aouina,550000.0,180,3.0,3.0,1-5 ans,6ème
tunis,Ariana Ville,662000.0,127,2.0,2.0,Moins d'un an,2ème
tunis,Le Bardo,120000.0,71,2.0,1.0,10-20 ans,4ème
tunis,Ain Zaghouan,250000.0,120,2.0,1.0,5-10 ans,4ème
tunis,Montfleury,235000.0,123,3.0,2.0,Bon état,
tunis,Ariana Ville,1100000.0,264,3.0,2.0,1-5 ans,2ème
tunis,Ariana Ville,926000.0,168,3.0,3.0,Moins d'un an,3ème
tunis,Bab Bhar,,30,2.0,1.0,20-30 ans,1er
tunis,El Menzah 7,360000.0,120,2.0,2.0,5-10 ans,
tunis,El Menzah 7,450000.0,180,3.0,3.0,5-10 ans,1er
tunis,Ariana Ville,1800000.0,600,3.0,,Moins d'un an,
tunis,Ariana Ville,950000.0,120,2.0,2.0,Moins d'un an,
tunis,Cite El Khadra,1700000.0,137,3.0,2.0,10-20 ans,5ème
tunis,Aouina,273600.0,72,1.0,1.0,Moins d'un an,
tunis,Ariana Ville,926500.0,175,3.0,2.0,Moins d'un an,2ème
tunis,Les Berges Du Lac,1500000.0,300,4.0,4.0,5-10 ans,7ème
tunis,El Manar,215000.0,81,,,,
tunis,Ariana Ville,670000.0,126,2.0,1.0,Moins d'un an,2ème
tunis,Hrairia,,100,3.0,1.0,Bon état,
tunis,El Ouardia,150000.0,200,3.0,1.0,Bon état,
tunis,Bab Bhar,250000.0,100,3.0,1.0,Nouveau,
tunis,Les Berges Du Lac,1800000.0,240,3.0,2.0,Bon état,3ème
tunis,El Ouardia,300000.0,160,3.0,1.0,Bon état,1er
tunis,Sidi Hassine,120000.0,80,2.0,1.0,10-20 ans,1er
tunis,Le Bardo,125000.0,90,2.0,1.0,5-10 ans,1er
tunis,Ariana Ville,590000.0,185,4.0,3.0,5-10 ans,1er
tunis,Les Berges Du Lac,1500000.0,289,3.0,3.0,Moins d'un an,4ème
tunis,Montplaisir,400000.0,156,5.0,2.0,20-30 ans,5ème
tunis,Ariana Ville,510000.0,150,3.0,1.0,Bon état,
tunis,Ariana Ville,850000.0,208,3.0,2.0,5-10 ans,
tunis,Les Berges Du Lac,880000.0,115,2.0,2.0,Bon état,
tunis,Le Bardo,145000.0,85,2.0,1.0,Bon état,4ème
tunis,Gammarth,750000.0,200,3.0,2.0,Moins d'un an,1er
tunis,Ariana Ville,,180,3.0,1.0,Moins d'un an,3ème
tunis,Ariana Ville,,200,3.0,2.0,Nouveau,
tunis,Gammarth,,400,4.0,3.0,1-5 ans,
tunis,Aouina,179000.0,60,1.0,1.0,Bon état,
tunis,Ariana Ville,400000.0,90,1.0,,Bon état,
tunis,Ariana Ville,585000.0,200,3.0,1.0,Bon état,
tunis,Ain Zaghouan,520000.0,165,2.0,,5-10 ans,2ème
tunis,Ariana Ville,,172,3.0,2.0,Nouveau,
tunis,Ain Zaghouan,270000.0,110,3.0,1.0,5-10 ans,7ème
tunis,Gammarth,790000.0,206,3.0,2.0,Nouveau,2ème
tunis,El Omrane,195000.0,130,4.0,2.0,70-100 ans,2ème
tunis,Ariana Ville,600000.0,200,4.0,2.0,5-10 ans,
tunis,Bab Bhar,300000.0,160,4.0,1.0,Bon état,
tunis,La Goulette,720000.0,178,3.0,3.0,Moins d'un an,2ème
tunis,Sijoumi,70000.0,1,1.0,,1-5 ans,2ème
tunis,Les Berges Du Lac,850000.0,200,3.0,3.0,10-20 ans,1er
tunis,Ariana Ville,,6,3.0,,Bon état,
tunis,Ariana Ville,300000.0,30,1.0,1.0,Nouveau,
tunis,Les Berges Du Lac,1200000.0,220,3.0,2.0,Bon état,5ème
tunis,Le Bardo,280000.0,135,3.0,1.0,Bon état,
tunis,El Manar,260000.0,140,,,,
tunis,Gammarth,1800000.0,480,,,,
tunis,El Ouardia,430000.0,430,9.0,3.0,Bon état,
tunis,Les Berges Du Lac,,267,3.0,3.0,Bon état,
tunis,Gammarth,920000.0,152,2.0,3.0,Bon état,1er
tunis,Ariana Ville,865000.0,160,2.0,3.0,Nouveau,
tunis,Bab Bhar,600000.0,450,8.0,5.0,Bon état,
tunis,La Goulette,165000.0,69,2.0,1.0,Bon état,
tunis,Aouina,340000.0,145,3.0,2.0,5-10 ans,18ème
tunis,Ariana Ville,450000.0,75,,,,
tunis,Ariana Ville,,176,4.0,4.0,Nouveau,
tunis,El Manar,345000.0,144,3.0,2.0,10-20 ans,1er
tunis,Ariana Ville,280000.0,110,2.0,1.0,5-10 ans,1er
tunis,Les Berges Du Lac,980000.0,234,4.0,3.0,Bon état,
tunis,Ain Zaghouan,450000.0,112,2.0,2.0,Moins d'un an,
tunis,Aouina,269000.0,135,3.0,2.0,5-10 ans,4ème
tunis,Ariana Ville,780000.0,187,3.0,1.0,1-5 ans,4ème
tunis,Les Berges Du Lac,1200000.0,280,2.0,1.0,5-10 ans,4ème
tunis,Les Berges Du Lac,413000.0,69,1.0,1.0,Moins d'un an,2ème
tunis,Ain Zaghouan,304000.0,122,2.0,1.0,1-5 ans,
tunis,Ariana Ville,850000.0,216,3.0,2.0,Moins d'un an,3ème
tunis,Ariana Ville,965000.0,157,3.0,2.0,1-5 ans,1er
tunis,El Ouardia,250000.0,114,3.0,1.0,30-50 ans,2ème
tunis,Ariana Ville,1300000.0,243,,,,
tunis,Gammarth,,158,2.0,1.0,Nouveau,
tunis,El Manar,450000.0,140,3.0,2.0,Bon état,
tunis,Les Berges Du Lac,731000.0,122,2.0,2.0,Moins d'un an,2ème
tunis,Aouina,,120,2.0,1.0,5-10 ans,6ème
tunis,El Menzah 7,250000.0,110,3.0,2.0,Bon état,
tunis,Aouina,335000.0,118,2.0,1.0,1-5 ans,2ème
tunis,Ariana Ville,465000.0,77,1.0,1.0,,
tunis,Gammarth,895000.0,140,2.0,2.0,10-20 ans,20ème
tunis,Ariana Ville,,109,2.0,2.0,Moins d'un an,
tunis,Les Berges Du Lac,4500000.0,564,,,,
tunis,Les Berges Du Lac,1500000.0,335,4.0,3.0,Bon état,3ème
tunis,El Menzah 7,470000.0,213,2.0,,10-20 ans,6ème
tunis,Ariana Ville,700000.0,140,2.0,3.0,Nouveau,
tunis,Ariana Ville,,183,3.0,1.0,1-5 ans,3ème
tunis,Ariana Ville,592601.0,99,2.0,1.0,Moins d'un an,2ème
tunis,Ariana Ville,880000.0,130,3.0,3.0,1-5 ans,2ème
tunis,Aouina,175000.0,60,1.0,1.0,5-10 ans,6ème
tunis,El Ouardia,140000.0,65,2.0,1.0,1-5 ans,19ème
tunis,Ariana Ville,445000.0,128,2.0,2.0,1-5 ans,2ème
tunis,Les Berges Du Lac,750000.0,160,3.0,3.0,Bon état,
tunis,Aouina,,84,2.0,1.0,Nouveau,5ème
tunis,Ain Zaghouan,,67,1.0,,10-20 ans,1er
tunis,Les Berges Du Lac,,280,3.0,3.0,1-5 ans,
tunis,Ain Zaghouan,520000.0,133,2.0,1.0,Nouveau,
tunis,Les Berges Du Lac,820000.0,205,3.0,3.0,Bon état,
tunis,Hrairia,90000.0,81,3.0,1.0,10-20 ans,4ème
tunis,El Ouardia,,76,2.0,1.0,5-10 ans,2ème
tunis,Gammarth,840000.0,128,2.0,2.0,5-10 ans,1er
tunis,Les Berges Du Lac,,75,1.0,1.0,Bon état,5ème
tunis,Les Berges Du Lac,1300000.0,220,3.0,3.0,1-5 ans,
tunis,Les Berges Du Lac,1100000.0,300,4.0,3.0,10-20 ans,
tunis,Les Berges Du Lac,413000.0,69,1.0,1.0,Bon état,
tunis,Cite El Khadra,400000.0,160,5.0,2.0,20-30 ans,8ème
tunis,El Ouardia,,107,1.0,,30-50 ans,
tunis,Ariana Ville,1300000.0,500,8.0,,1-5 ans,
tunis,Montfleury,100000.0,70,2.0,1.0,30-50 ans,5ème
tunis,Ariana Ville,285000.0,152,3.0,1.0,10-20 ans,2ème
tunis,Aouina,340000.0,155,3.0,1.0,5-10 ans,6ème
tunis,Aouina,355000.0,145,3.0,2.0,5-10 ans,2ème
tunis,El Ouardia,220000.0,70,3.0,1.0,Bon état,
tunis,Ettahrir,,100,3.0,1.0,Bon état,4ème
tunis,Ariana Ville,550000.0,152,4.0,2.0,Nouveau,
tunis,Gammarth,380000.0,130,2.0,1.0,Nouveau,1er
tunis,Cite El Khadra,,130,3.0,2.0,20-30 ans,3ème
tunis,El Menzah 7,409500.0,117,2.0,2.0,Nouveau,1er
tunis,Gammarth,732000.0,209,3.0,1.0,Moins d'un an,1er
tunis,Aouina,169000.0,44,1.0,,Moins d'un an,1er
tunis,Ariana Ville,500000.0,120,2.0,2.0,1-5 ans,4ème
tunis,Ariana Ville,2300000.0,312,4.0,5.0,1-5 ans,
tunis,Le Bardo,,75,1.0,1.0,1-5 ans,1er
tunis,El Menzah 7,792750.0,202,4.0,3.0,Nouveau,4ème
tunis,El Ouardia,160000.0,136,4.0,1.0,Nouveau,
tunis,Ain Zaghouan,430000.0,100,2.0,1.0,1-5 ans,20ème
tunis,Le Bardo,240000.0,100,3.0,1.0,Bon état,
tunis,Bab El Khadra,,66,3.0,1.0,5-10 ans,1er
tunis,El Omrane,135000.0,93,4.0,1.0,Bon état,
tunis,Aouina,350000.0,135,3.0,1.0,1-5 ans,2ème
tunis,Ariana Ville,650000.0,147,2.0,2.0,1-5 ans,
tunis,El Menzah 7,279110.0,70,1.0,1.0,Nouveau,3ème
tunis,Ariana Ville,380000.0,120,2.0,1.0,Moins d'un an,3ème
tunis,Ariana Ville,442000.0,80,1.0,1.0,Nouveau,
tunis,La Goulette,215000.0,56,1.0,2.0,10-20 ans,5ème
tunis,El Ouardia,2100000.0,2000,7.0,4.0,Bon état,
tunis,Gammarth,1350000.0,145,3.0,3.0,Nouveau,
ben-arous,El Mourouj,450000.0,225,5.0,2.0,Bon état,
tunis,Le Bardo,260000.0,154,2.0,1.0,Bon état,
tunis,El Manar,275000.0,110,2.0,1.0,10-20 ans,1er
tunis,Bab Bhar,175000.0,90,3.0,2.0,Bon état,
tunis,Cite El Khadra,,70,3.0,1.0,Bon état,
tunis,Bab Bhar,1500000.0,160,24.0,8.0,Bon état,
tunis,Ariana Ville,848000.0,172,3.0,2.0,Bon état,
tunis,El Ouardia,480000.0,179,3.0,1.0,10-20 ans,2ème
tunis,El Ouardia,280000.0,115,2.0,2.0,Moins d'un an,
tunis,Les Berges Du Lac,,220,,,,
tunis,Cite El Khadra,255000.0,110,3.0,1.0,Bon état,3ème
tunis,Ariana Ville,590000.0,150,3.0,2.0,20-30 ans,
tunis,Ariana Ville,640000.0,128,2.0,2.0,Nouveau,
tunis,Ariana Ville,510000.0,150,,,,
tunis,Ariana Ville,725000.0,125,,,,
tunis,Ariana Ville,700000.0,225,,,,
tunis,Aouina,300000.0,121,2.0,1.0,Bon état,
tunis,Aouina,270000.0,90,2.0,1.0,Bon état,
tunis,Ariana Ville,,260,4.0,4.0,Moins d'un an,1er
tunis,Ain Zaghouan,410000.0,131,3.0,1.0,Nouveau,
tunis,Ariana Ville,820000.0,106,6.0,1.0,Nouveau,
tunis,Gammarth,,120,2.0,2.0,5-10 ans,1er
tunis,Aouina,380000.0,147,4.0,3.0,1-5 ans,
tunis,Aouina,,82,1.0,1.0,Nouveau,4ème
tunis,Aouina,225000.0,118,2.0,1.0,Bon état,
tunis,Aouina,180000.0,100,2.0,1.0,Bon état,
tunis,Aouina,195000.0,85,2.0,1.0,Bon état,
tunis,La Goulette,380000.0,134,3.0,1.0,5-10 ans,3ème
tunis,Ariana Ville,540000.0,95,,,,
tunis,Aouina,285000.0,105,1.0,1.0,Bon état,
tunis,Ain Zaghouan,440000.0,160,3.0,2.0,Bon état,
tunis,Ain Zaghouan,350000.0,116,2.0,1.0,Nouveau,
tunis,Ariana Ville,360000.0,240,4.0,2.0,Bon état,
tunis,Les Berges Du Lac,795000.0,185,3.0,2.0,Nouveau,
tunis,Ain Zaghouan,240000.0,110,2.0,1.0,Bon état,
tunis,El Ouardia,230000.0,177,,,,
tunis,Gammarth,1250000.0,250,3.0,1.0,Nouveau,
tunis,Les Berges Du Lac,350000.0,68,1.0,1.0,Nouveau,
tunis,Les Berges Du Lac,650000.0,147,2.0,2.0,Bon état,
tunis,Ain Zaghouan,1100000.0,236,3.0,3.0,Moins d'un an,3ème
tunis,Ariana Ville,825000.0,162,3.0,3.0,Moins d'un an,1er
tunis,Les Berges Du Lac,530000.0,103,2.0,1.0,5-10 ans,
tunis,Ariana Ville,680000.0,147,,,,
tunis,Ariana Ville,,1150,,,,
tunis,Les Berges Du Lac,,210,3.0,2.0,1-5 ans,2ème
tunis,Ariana Ville,690000.0,130,2.0,3.0,Nouveau,
tunis,Ain Zaghouan,220000.0,90,1.0,1.0,Bon état,
tunis,La Goulette,230000.0,63,,,,
tunis,Le Bardo,,50,1.0,1.0,Bon état,
tunis,Les Berges Du Lac,1900000.0,327,5.0,4.0,Moins d'un an,
tunis,El Ouardia,85000.0,63,2.0,1.0,10-20 ans,3ème
tunis,Ain Zaghouan,390000.0,72,1.0,1.0,Moins d'un an,
tunis,Ariana Ville,580000.0,148,,,,
tunis,Les Berges Du Lac,,230,3.0,2.0,Bon état,
tunis,Bab El Khadra,500000.0,238,8.0,6.0,À rénover,
tunis,Aouina,220000.0,87,2.0,1.0,Bon état,
tunis,Montplaisir,290000.0,135,3.0,1.0,Bon état,3ème
tunis,Aouina,,100,2.0,1.0,Moins d'un an,
tunis,Montplaisir,140000.0,62,2.0,1.0,10-20 ans,2ème
tunis,Aouina,430000.0,173,3.0,1.0,Nouveau,
tunis,Ariana Ville,,5000,4.0,3.0,10-20 ans,2ème
tunis,Montplaisir,110000.0,42,2.0,1.0,10-20 ans,1er
tunis,Gammarth,,3,1.0,,Moins d'un an,1er
tunis,Ariana Ville,912000.0,190,3.0,3.0,Nouveau,
tunis,Aouina,480000.0,190,4.0,1.0,Bon état,
tunis,Ariana Ville,1300000.0,372,3.0,2.0,Bon état,
tunis,Aouina,290000.0,138,3.0,2.0,Bon état,
tunis,Ain Zaghouan,360000.0,130,3.0,1.0,Bon état,
tunis,La Goulette,350000.0,119,3.0,2.0,10-20 ans,2ème
tunis,La Goulette,350000.0,119,3.0,1.0,,
tunis,Montfleury,,120,4.0,2.0,20-30 ans,7ème
tunis,Ariana Ville,,2100,,,,
tunis,Les Berges Du Lac,,400,3.0,3.0,1-5 ans,
tunis,Aouina,430000.0,156,3.0,1.0,5-10 ans,3ème
tunis,Les Berges Du Lac,,342,3.0,4.0,1-5 ans,
tunis,Ariana Ville,715000.0,137,2.0,1.0,Moins d'un an,2ème
tunis,El Manar,400000.0,150,4.0,1.0,1-5 ans,
tunis,Ariana Ville,425000.0,134,2.0,2.0,1-5 ans,4ème
tunis,El Manar,280000.0,97,3.0,2.0,Bon état,
tunis,Ariana Ville,562800.0,101,,,,
tunis,Ariana Ville,,147,2.0,2.0,5-10 ans,3ème
tunis,Ariana Ville,,230,,,,
tunis,Gammarth,850000.0,111,1.0,1.0,Moins d'un an,1er
tunis,Gammarth,1200000.0,150,2.0,1.0,Moins d'un an,1er
tunis,Ariana Ville,730000.0,150,,,,
tunis,Gammarth,1500000.0,201,2.0,1.0,Moins d'un an,1er
tunis,Aouina,260000.0,75,1.0,1.0,Nouveau,
tunis,Les Berges Du Lac,,75,1.0,1.0,Moins d'un an,1er
tunis,Les Berges Du Lac,,250,2.0,3.0,Bon état,
tunis,Aouina,350000.0,168,3.0,1.0,Nouveau,
tunis,El Manar,680000.0,175,3.0,,20-30 ans,1er
tunis,Hrairia,,100,1.0,1.0,10-20 ans,2ème
tunis,El Menzah 7,225000.0,110,,,,
tunis,Ariana Ville,400000.0,120,,,,
tunis,Ariana Ville,480000.0,120,2.0,1.0,Nouveau,
tunis,Ariana Ville,330000.0,65,1.0,1.0,5-10 ans,2ème
tunis,Aouina,,190,2.0,,5-10 ans,
tunis,La Goulette,720000.0,200,,,,
tunis,Ariana Ville,1350000.0,250,3.0,1.0,1-5 ans,1er
tunis,Ariana Ville,560000.0,148,2.0,2.0,Bon état,3ème
tunis,Gammarth,680000.0,113,2.0,2.0,Bon état,1er
tunis,La Goulette,350000.0,147,,,,
tunis,El Menzah 7,350000.0,133,,,,
tunis,Gammarth,,158,2.0,1.0,5-10 ans,2ème
tunis,Gammarth,550000.0,122,,,,
tunis,El Omrane,,92,2.0,1.0,10-20 ans,10ème
tunis,Aouina,305000.0,125,2.0,1.0,1-5 ans,2ème
tunis,La Goulette,280000.0,100,,,,
tunis,El Menzah 7,360000.0,162,,,,
tunis,Aouina,290000.0,124,2.0,2.0,5-10 ans,2ème
tunis,Les Berges Du Lac,780000.0,5,2.0,,Moins d'un an,3ème
tunis,Le Bardo,400000.0,200,7.0,2.0,Bon état,
tunis,Ain Zaghouan,490000.0,101,3.0,2.0,5-10 ans,5ème
tunis,Hrairia,,90,3.0,1.0,10-20 ans,4ème
tunis,Les Berges Du Lac,,392,,,,
tunis,Ariana Ville,638574.0,135,,,,
tunis,Ariana Ville,425000.0,134,2.0,2.0,5-10 ans,2ème
tunis,Aouina,360000.0,108,3.0,1.0,Bon état,3ème
tunis,La Goulette,,120,3.0,1.0,Bon état,7ème
tunis,Ariana Ville,,80,,,,
tunis,Ariana Ville,390000.0,68,1.0,1.0,Nouveau,
tunis,El Ouardia,560000.0,12529,2.0,1.0,,
tunis,Aouina,240000.0,109,2.0,1.0,Bon état,6ème
tunis,El Omrane,,100,3.0,1.0,10-20 ans,
tunis,Ariana Ville,,150,,,,
tunis,Ain Zaghouan,,116,2.0,2.0,Moins d'un an,4ème
tunis,Ariana Ville,881000.0,204,3.0,3.0,1-5 ans,
tunis,Ariana Ville,,250,2.0,1.0,Nouveau,
tunis,Ain Zaghouan,330000.0,92,1.0,1.0,Moins d'un an,8ème
tunis,Ariana Ville,778550.0,160,2.0,2.0,1-5 ans,1er
tunis,Aouina,400000.0,118,2.0,2.0,Moins d'un an,2ème
tunis,Gammarth,1250000.0,150,2.0,3.0,1-5 ans,
tunis,Ariana Ville,947000.0,221,3.0,3.0,1-5 ans,1er
tunis,Aouina,365000.0,114,2.0,2.0,Nouveau,2ème
tunis,Ain Zaghouan,360000.0,113,2.0,1.0,1-5 ans,1er
tunis,Aouina,410000.0,120,2.0,2.0,Moins d'un an,2ème
tunis,El Manar,340000.0,110,,,,
tunis,Aouina,323000.0,111,2.0,1.0,Nouveau,4ème
tunis,Aouina,280000.0,102,2.0,1.0,Bon état,1er
tunis,Ariana Ville,981700.0,174,3.0,3.0,Nouveau,
tunis,Gammarth,280000.0,80,,,,
tunis,Les Berges Du Lac,1250000.0,212,3.0,1.0,Nouveau,
tunis,Ariana Ville,1250000.0,265,3.0,3.0,Nouveau,
tunis,Ariana Ville,390000.0,75,,,,
tunis,Ariana Ville,685000.0,137,,,,
tunis,Aouina,270000.0,112,2.0,1.0,Bon état,4ème
tunis,Ain Zaghouan,245000.0,41,1.0,1.0,Nouveau,3ème
tunis,Ain Zaghouan,525000.0,139,3.0,2.0,Nouveau,
tunis,Ariana Ville,850000.0,174,3.0,2.0,1-5 ans,9ème
tunis,Gammarth,900000.0,111,1.0,1.0,Moins d'un an,
tunis,Cite El Khadra,520000.0,152,3.0,2.0,10-20 ans,
tunis,El Manar,,150,3.0,2.0,10-20 ans,4ème
tunis,Gammarth,315000.0,91,2.0,1.0,Bon état,
tunis,Les Berges Du Lac,650000.0,130,,,,
tunis,Bab Bhar,300000.0,150,4.0,1.0,Bon état,
tunis,Aouina,490000.0,183,4.0,3.0,1-5 ans,5ème
tunis,Ain Zaghouan,360000.0,149,2.0,,5-10 ans,7ème
tunis,Aouina,260000.0,80,2.0,1.0,Bon état,
tunis,Ariana Ville,550000.0,140,2.0,2.0,Bon état,
tunis,Ain Zaghouan,590000.0,165,3.0,3.0,5-10 ans,6ème
tunis,Bab Bhar,,57,3.0,1.0,50-70 ans,2ème
tunis,Cite El Khadra,250000.0,105,2.0,1.0,Bon état,
tunis,Ain Zaghouan,395000.0,83,1.0,1.0,Moins d'un an,
tunis,Ain Zaghouan,370000.0,73,1.0,1.0,Moins d'un an,
tunis,El Menzah 7,380000.0,130,3.0,2.0,20-30 ans,2ème
tunis,Le Bardo,450000.0,256,3.0,1.0,10-20 ans,1er
tunis,Ain Zaghouan,230000.0,43,1.0,1.0,Moins d'un an,1er
tunis,El Ouardia,164000.0,100,2.0,1.0,,
ariana,Cite Ennasr,395000.0,167,2.0,,10-20 ans,2ème
ariana,La Soukra,210000.0,57,1.0,1.0,Nouveau,
ariana,La Soukra,540000.0,173,2.0,2.0,Nouveau,
ariana,Ariana Ville,,65,2.0,1.0,20-30 ans,3ème
ariana,El Menzah 7,270000.0,85,2.0,2.0,20-30 ans,2ème
ariana,Cite Ennasr,320000.0,97,1.0,1.0,1-5 ans,
ariana,La Soukra,780000.0,225,4.0,2.0,5-10 ans,2ème
ariana,La Soukra,,119,2.0,2.0,Moins d'un an,
ariana,La Soukra,520000.0,165,3.0,3.0,5-10 ans,2ème
ariana,Raoued,380000.0,535,3.0,1.0,1-5 ans,
ariana,Cite El Ghazela,255000.0,75,1.0,1.0,Moins d'un an,
ariana,La Soukra,241000.0,61,1.0,1.0,Moins d'un an,2ème
ariana,La Soukra,575000.0,175,3.0,3.0,Nouveau,1er
ariana,La Soukra,374304.0,122,2.0,1.0,Moins d'un an,1er
ariana,La Soukra,220000.0,49,1.0,1.0,Nouveau,
ariana,La Soukra,225000.0,44,1.0,1.0,Moins d'un an,
ariana,Ariana Ville,629000.0,181,4.0,3.0,Moins d'un an,3ème
ariana,Cite Ennasr,370000.0,90,2.0,1.0,Bon état,
ariana,Raoued,175000.0,85,1.0,1.0,1-5 ans,
ariana,La Soukra,150000.0,150,3.0,1.0,Bon état,3ème
ariana,La Soukra,,175,3.0,3.0,Moins d'un an,1er
ariana,Ariana Ville,,78,1.0,1.0,1-5 ans,3ème
ariana,Cite Ennasr,,188,3.0,3.0,1-5 ans,
ariana,Ariana Ville,280000.0,150,3.0,2.0,Bon état,
ariana,La Soukra,335000.0,145,3.0,1.0,5-10 ans,1er
ariana,Ariana Ville,260000.0,102,2.0,1.0,10-20 ans,2ème
ariana,La Soukra,375000.0,137,3.0,2.0,5-10 ans,3ème
ariana,La Soukra,,113,2.0,1.0,Moins d'un an,
ariana,La Soukra,157000.0,52,1.0,1.0,Moins d'un an,2ème
ariana,La Soukra,230000.0,124,1.0,,5-10 ans,1er
ariana,Cite Ennasr,280000.0,100,2.0,1.0,10-20 ans,
ariana,La Soukra,,52,1.0,1.0,Moins d'un an,2ème
ariana,La Soukra,525000.0,146,3.0,3.0,Moins d'un an,1er
ariana,La Soukra,570000.0,160,3.0,2.0,Nouveau,
ariana,Cite Ennasr,370000.0,145,3.0,1.0,Bon état,
ariana,Kalaat Landalous,200000.0,260,2.0,2.0,Bon état,
ariana,Ariana Ville,165000.0,70,2.0,1.0,Bon état,
ariana,Cite Ennasr,180000.0,75,1.0,1.0,Bon état,
ariana,La Soukra,160000.0,52,1.0,1.0,Nouveau,
ariana,La Soukra,246000.0,61,1.0,1.0,Moins d'un an,1er
ariana,Cite Ennasr,,120,4.0,3.0,1-5 ans,1er
ariana,La Soukra,750000.0,192,3.0,2.0,5-10 ans,3ème
ariana,Ariana Ville,,40000,1.0,2.0,Nouveau,
ariana,La Soukra,540000.0,157,3.0,2.0,1-5 ans,1er
ariana,Kalaat Landalous,80000.0,150,2.0,1.0,Nouveau,
ariana,Cite El Ghazela,476000.0,170,3.0,3.0,Moins d'un an,6ème
ariana,La Soukra,330000.0,173,3.0,1.0,10-20 ans,
ariana,La Soukra,580000.0,147,3.0,3.0,1-5 ans,2ème
ariana,Cite Ennasr,395000.0,180,4.0,2.0,Bon état,6ème
ariana,La Soukra,,113,2.0,1.0,5-10 ans,2ème
ariana,La Soukra,,60,1.0,1.0,Moins d'un an,
ariana,La Soukra,250000.0,124,3.0,1.0,10-20 ans,
ariana,Raoued,150000.0,80,2.0,1.0,5-10 ans,1er
ariana,La Soukra,980000.0,800,8.0,5.0,Bon état,
ariana,La Soukra,430000.0,110,,,,
ariana,El Menzah 7,215000.0,75,1.0,1.0,5-10 ans,
ariana,Cite El Ghazela,170000.0,108,1.0,1.0,10-20 ans,
ariana,La Soukra,240000.0,126,2.0,2.0,10-20 ans,
ariana,Cite Ennasr,,120,2.0,1.0,Bon état,
ariana,Cite Ennasr,250000.0,75,2.0,1.0,Nouveau,
ariana,La Soukra,500000.0,167,2.0,2.0,1-5 ans,5ème
ariana,La Soukra,850000.0,220,7.0,3.0,Bon état,
ariana,Raoued,560000.0,193,2.0,2.0,Nouveau,
ariana,Raoued,490000.0,154,2.0,2.0,Bon état,
ariana,La Soukra,345000.0,130,3.0,3.0,10-20 ans,1er
ariana,Cite Ennasr,390000.0,121,2.0,1.0,5-10 ans,6ème
ariana,Cite Ennasr,350000.0,86,2.0,1.0,Moins d'un an,
ariana,Cite Ennasr,550000.0,185,3.0,3.0,1-5 ans,2ème
ariana,Cite Ennasr,220000.0,74,1.0,2.0,1-5 ans,
ariana,Cite Ennasr,570000.0,200,3.0,3.0,1-5 ans,2ème
ariana,La Soukra,410000.0,120,2.0,7.0,Moins d'un an,
ariana,El Menzah 7,470000.0,206,4.0,3.0,5-10 ans,2ème
ariana,La Soukra,640000.0,162,,,,
ariana,Raoued,,114,3.0,1.0,1-5 ans,1er
ariana,La Soukra,,70,1.0,1.0,Moins d'un an,1er
ariana,La Soukra,,112,3.0,1.0,Nouveau,
ariana,El Menzah 7,485000.0,190,,,,
ariana,Ariana Ville,395000.0,125,2.0,2.0,1-5 ans,2ème
ariana,Cite Ennasr,425000.0,109,2.0,2.0,Moins d'un an,3ème
ariana,Cite Ennasr,400000.0,268,2.0,3.0,10-20 ans,5ème
ariana,Ariana Ville,150000.0,120,2.0,1.0,Bon état,
ariana,Raoued,,300,5.0,2.0,5-10 ans,
ariana,Cite Ennasr,216000.0,57,1.0,1.0,Moins d'un an,1er
ariana,Cite Ennasr,650000.0,257,4.0,3.0,5-10 ans,
ariana,Cite El Ghazela,175000.0,120,1.0,,Nouveau,
ariana,El Menzah 7,,86,1.0,,20-30 ans,2ème
